article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
782859001,782859,The Hill dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short dress in soft slub jersey made from a cotton and modal blend with a V-neck. Narrow elastication and a detachable tie belt at the waist, and short cap sleeves with sewn-in turn-ups. Unlined."
782859002,782859,The Hill dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short dress in soft slub jersey made from a cotton and modal blend with a V-neck. Narrow elastication and a detachable tie belt at the waist, and short cap sleeves with sewn-in turn-ups. Unlined."
782859003,782859,The Hill dress,265,Dress,Garment Full body,1010016,Solid,32,Orange,2,Medium Dusty,3,Orange,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short dress in soft slub jersey made from a cotton and modal blend with a V-neck. Narrow elastication and a detachable tie belt at the waist, and short cap sleeves with sewn-in turn-ups. Unlined."
782859004,782859,The Hill dress,265,Dress,Garment Full body,1010010,Melange,72,Blue,1,Dusty Light,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short dress in soft slub jersey made from a cotton and modal blend with a V-neck. Narrow elastication and a detachable tie belt at the waist, and short cap sleeves with sewn-in turn-ups. Unlined."
782874001,782874,Blake,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in a softly draping weave with a high, gently draped collar, an opening with covered buttons at the back of the neck, long sleeves and narrow cuffs with covered buttons."
782874002,782874,Blake,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in a softly draping weave with a high, gently draped collar, an opening with covered buttons at the back of the neck, long sleeves and narrow cuffs with covered buttons."
782874003,782874,Blake,258,Blouse,Garment Upper body,1010016,Solid,43,Dark Red,7,Medium,18,Red,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in a softly draping weave with a high, gently draped collar, an opening with covered buttons at the back of the neck, long sleeves and narrow cuffs with covered buttons."
782874004,782874,Blake,258,Blouse,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in a softly draping weave with a high, gently draped collar, an opening with covered buttons at the back of the neck, long sleeves and narrow cuffs with covered buttons."
782875001,782875,Charles,258,Blouse,Garment Upper body,1010016,Solid,33,Dark Orange,2,Medium Dusty,18,Red,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in an airy, crinkled weave with an opening and covered button at the back of the neck, long, wide puff sleeves and cuffs with covered buttons. The polyester content of the blouse is partly recycled."
782875003,782875,Charles,258,Blouse,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in an airy, crinkled weave with an opening and covered button at the back of the neck, long, wide puff sleeves and cuffs with covered buttons. The polyester content of the blouse is partly recycled."
782880002,782880,Nasa Hood 29.99:-,308,Hoodie,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,7952,Jersey License,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Top in soft, printed sweatshirt fabric with long sleeves, a double-layered drawstring hood with a wrapover front, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
782880007,782880,Nasa Hood 29.99:-,308,Hoodie,Garment Upper body,1010014,Placement print,13,Beige,2,Medium Dusty,11,Beige,7952,Jersey License,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Top in soft, printed sweatshirt fabric with long sleeves, a double-layered drawstring hood with a wrapover front, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
782890001,782890,Maiken,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Long shirt in a cotton weave with a collar, buttons down the front, yoke at the back, long sleeves, rounded, buttoned cuffs, and a rounded hem."
782900002,782900,Mimosa Top,253,Vest top,Garment Upper body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Longer, sleeveless top in patterned, pleated jersey with a sheen. Round neckline, slits in the sides and a raw-edge hem."
782921001,782921,Hedy Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Trousers in a stretch cotton weave with a high waist, fly with visible buttons, fake front pockets and slim, ankle-length legs with cut-off hems."
783012001,783012,Utopia sandalette,92,Heeled sandals,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Sandals in satin with covered heels, a strap over the foot and lacing with long straps that tie around the legs. Imitation leather linings and insoles. Heel approx. 10.7 cm."
783013001,783013,Natasha sandalette,92,Heeled sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Sandals in satin with covered heels, adjustable, wrapover ankle straps and narrow straps over the feet, one of which is decorated with sparkly stones. Imitation leather insoles. Heel 9.5 cm."
783014001,783014,Queen,89,Other shoe,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Sandals in imitation suede with lacing at the front, an ankle-height shaft and covered heels. Imitation leather linings and insoles. Heel 8 cm."
783019002,783019,Lewin pump,90,Pumps,Shoes,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Court shoes with pointed toes. Fabric linings and imitation leather insoles. Heel 6 cm.
783019003,783019,Lewin pump,90,Pumps,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Court shoes with pointed toes. Fabric linings and imitation leather insoles. Heel 6 cm.
783056001,783056,Baloo Padded Soft Body.,283,Underwear body,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Body in soft microfibre with a lace section under the bust. Straight cut at the top and mesh-lined cups with removable inserts that shape the bust and provide good support. Narrow, adjustable shoulder straps that cross at the back, high-cut legs, a high cut at the back and lined gusset. Laser-cut edges around the legs for a smooth silhouette."
783073001,783073,Grecia jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Ankle-length jumpsuit woven in a Tencel™ lyocell blend with a V-neck at the back, and twisted rope shoulder straps that cross and tie at the back. Seam at the waist with covered elastication at the back, a low crotch and side pockets. Pleats at the waist and straight, softly draping legs. Lined."
783082001,783082,Maximilian kaftan,262,Jacket,Garment Upper body,1010014,Placement print,73,Dark Blue,7,Medium,2,Blue,1241,Outwear & Blazers,A,Ladieswear,1,Ladieswear,18,Womens Trend,1008,Dressed,"V-neck kaftan in patterned satin with buttons down the front, dropped shoulders and short sleeves. Concealed pockets in the side seams and an asymmetric hem."
783098002,783098,Scarlett Thong 3p,286,Underwear bottom,Underwear,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in lace with a low waist, lined gusset and string back."
783129002,783129,D2 PE Valerie Knit,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,3080,Take Care External,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem."
783144005,783144,Chester slim blz,264,Blazer,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a linen and cotton weave with narrow notch lapels and a decorative buttonhole. Welt chest pocket, flap front pockets and three inner pockets, one with a button. Fastening with two buttons at the front, decorative buttons at the cuffs, and a single back vent. Lined. Slim Fit – a fit that tapers at the chest and waist which, combined with slightly narrower sleeves, creates a fitted silhouette."
783149001,783149,Morning +Saturnus NW,288,Underwear set,Underwear,1010014,Placement print,73,Dark Blue,4,Dark,2,Blue,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Pyjamas with a T-shirt top and bottoms in soft jersey with a print motif. T-shirt top with a round neckline. Bottoms with an elasticated waist and tapered legs.
783186002,783186,ED Primo trousers (W),272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length cigarette trousers in a stretch weave with a fake fly, fake welt back pockets and gently tapered legs with creases. Wide jersey ribbing at the waist for best fit over the tummy."
783186005,783186,ED Primo trousers (W),272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length cigarette trousers in a stretch weave with a fake fly, fake welt back pockets and gently tapered legs with creases. Wide jersey ribbing at the waist for best fit over the tummy."
783217005,783217,Jamie Skinny Cropped Trs,272,Trousers,Garment Lower body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Ankle-length suit trousers in a stretch weave with a zip fly, hook-and-eye fastener and concealed button. Side pockets and welt back pockets with a button. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
783239001,783239,Breakup dress,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short, pleated jersey dress with a deep V-neck, an opening with a covered button at the back of the neck and short, wide sleeves. Elasticated seam at the waist."
783244001,783244,Santiago,264,Blazer,Garment Upper body,1010004,Check,9,Black,4,Dark,5,Black,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Straight-cut, double-breasted jacket woven in a viscose blend with notch lapels, flap front pockets and decorative buttons at the cuffs. Lined."
783244002,783244,Santiago,264,Blazer,Garment Upper body,1010004,Check,43,Dark Red,4,Dark,18,Red,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Straight-cut, double-breasted jacket woven in a viscose blend with notch lapels, flap front pockets and decorative buttons at the cuffs. Lined."
783244005,783244,Santiago,264,Blazer,Garment Upper body,1010004,Check,42,Red,5,Bright,18,Red,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Straight-cut, double-breasted jacket woven in a viscose blend with notch lapels, flap front pockets and decorative buttons at the cuffs. Lined."
783245001,783245,Bristol,264,Blazer,Garment Upper body,1010004,Check,43,Dark Red,4,Dark,18,Red,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Straight-cut jacket in sturdy jersey with notch lapels, buttons at the front and patch front pockets. Unlined."
783245003,783245,Bristol,264,Blazer,Garment Upper body,1010004,Check,17,Yellowish Brown,4,Dark,13,Brown,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Straight-cut jacket in sturdy jersey with notch lapels, buttons at the front and patch front pockets. Unlined."
783262001,783262,Safari jacket,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,Straight-cut jacket in cotton twill with notch lapels and concealed press-studs down the front. Detachable tie belt at the waist and flap chest and front pockets with a concealed press-stud. Concealed press-stud at the cuffs and a single back vent. Unlined.
783264001,783264,Yanny kaftan,262,Jacket,Garment Upper body,1010017,Stripe,11,Off White,1,Dusty Light,9,White,1241,Outwear & Blazers,A,Ladieswear,1,Ladieswear,18,Womens Trend,1008,Dressed,"Calf-length, V-neck kaftan in an airy cotton weave. Relaxed fit with dropped shoulders, 3/4-length sleeves with sewn-in turn-ups, and a seam with a double drawstring at the waist. Concealed press-studs at the front and welt side pockets. Unlined."
783280001,783280,Ben Button dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Fitted dress in ribbed jersey made from a cotton blend with a V-neck, decorative buttons down the front and a flare to the hem."
783280004,783280,Ben Button dress,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Fitted dress in ribbed jersey made from a cotton blend with a V-neck, decorative buttons down the front and a flare to the hem."
783294001,783294,HEART BUM BAG,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small, heart-shaped bag in imitation leather with a zip at the top and a detachable, adjustable waist belt with a metal buckle. Size 3x11.8x15.3 cm."
783302001,783302,Morgan Leggings,273,Leggings/Tights,Garment Lower body,1010004,Check,42,Red,7,Medium,18,Red,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Leggings in checked, stretch cotton jersey with an elasticated waist."
783309001,783309,Carola boot,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Jodhpur boots in imitation leather and imitation suede with decorative straps and a zip at one side. Loop at the back. Satin linings and imitation leather insoles. Heel 3.5 cm.
783309002,783309,Carola boot,87,Boots,Shoes,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Jodhpur boots in imitation leather and imitation suede with decorative straps and a zip at one side. Loop at the back. Satin linings and imitation leather insoles. Heel 3.5 cm.
783329001,783329,Blue lagoon skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Knee-length pencil skirt in stretch jersey with a concealed zip at the back and slit at the hem.
783330001,783330,Amarone,275,Skirt,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Calf-length skirt in woven fabric with a slight sheen. High waist and covered buttons down the front. Unlined.
783331001,783331,DIV Riviera boho dress,265,Dress,Garment Full body,1010016,Solid,23,Dark Yellow,4,Dark,8,Yellow,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Dress in an airy viscose crêpe weave with lace details. V-neck with twisted ties at the top, cap sleeves, and a seam at the waist and on the skirt. Unlined."
783333001,783333,Demy Mockneck Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, fitted dress in ribbed cotton jersey with a turtle neck and short sleeves."
783333002,783333,Demy Mockneck Dress,265,Dress,Garment Full body,1010017,Stripe,23,Dark Yellow,4,Dark,8,Yellow,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, fitted dress in ribbed cotton jersey with a turtle neck and short sleeves."
